FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TYPE_CRIME,Tipo di delitto,SEX,Sesso,AGE,Età,CITIZENSHIP,Cittadinanza,TIME_PERIOD,Osservazione,NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TYPE_CRIME,Tipo di delitto (NOTE_TYPE_CRIME)
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y55-64,55-64 anni,FRG,Straniero-a,2018,20,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y55-64,55-64 anni,FRG,Straniero-a,2019,17,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y55-64,55-64 anni,FRG,Straniero-a,2020,13,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y55-64,55-64 anni,FRG,Straniero-a,2021,9,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y55-64,55-64 anni,FRG,Straniero-a,2022,9,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y55-64,55-64 anni,FRG,Straniero-a,2023,12,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y55-64,55-64 anni,FRG,Straniero-a,2024,18,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y55-64,55-64 anni,TOTAL,Totale,2015,46,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y55-64,55-64 anni,TOTAL,Totale,2016,41,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y55-64,55-64 anni,TOTAL,Totale,2017,42,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y55-64,55-64 anni,TOTAL,Totale,2018,51,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y55-64,55-64 anni,TOTAL,Totale,2019,61,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y55-64,55-64 anni,TOTAL,Totale,2020,52,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y55-64,55-64 anni,TOTAL,Totale,2021,40,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y55-64,55-64 anni,TOTAL,Totale,2022,39,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y55-64,55-64 anni,TOTAL,Totale,2023,57,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y55-64,55-64 anni,TOTAL,Totale,2024,54,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,ITL,Italiano-a,2015,19,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,ITL,Italiano-a,2016,11,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,ITL,Italiano-a,2017,13,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,ITL,Italiano-a,2018,13,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,ITL,Italiano-a,2019,17,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,ITL,Italiano-a,2020,10,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,ITL,Italiano-a,2021,11,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,ITL,Italiano-a,2022,8,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,ITL,Italiano-a,2023,7,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,ITL,Italiano-a,2024,12,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,FRG,Straniero-a,2015,2,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,FRG,Straniero-a,2016,4,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,FRG,Straniero-a,2017,4,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,FRG,Straniero-a,2018,2,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,FRG,Straniero-a,2019,5,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,FRG,Straniero-a,2020,4,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,FRG,Straniero-a,2021,1,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,FRG,Straniero-a,2022,7,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,FRG,Straniero-a,2023,2,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,FRG,Straniero-a,2024,3,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,TOTAL,Totale,2015,21,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,TOTAL,Totale,2016,15,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,TOTAL,Totale,2017,17,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,TOTAL,Totale,2018,15,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,TOTAL,Totale,2019,22,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,TOTAL,Totale,2020,14,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,TOTAL,Totale,2021,12,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,TOTAL,Totale,2022,15,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,TOTAL,Totale,2023,9,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,ROBBER,Rapine,2,Femmine,Y_GE65,65 anni e più,TOTAL,Totale,2024,15,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__ROBBER_N1,Le voci di dettaglio sono solo una selezione delle più rilevanti
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2015,0,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2016,3,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2017,0,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2018,2,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2019,0,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2020,0,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2021,1,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2022,0,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2023,1,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,ITL,Italiano-a,2024,0,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,FRG,Straniero-a,2015,0,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,FRG,Straniero-a,2016,1,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,FRG,Straniero-a,2017,3,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,FRG,Straniero-a,2018,1,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,FRG,Straniero-a,2019,3,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,FRG,Straniero-a,2020,1,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,FRG,Straniero-a,2021,2,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,FRG,Straniero-a,2022,3,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,FRG,Straniero-a,2023,1,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
A,Annuale,IT,Italia,OFFEND,Numero di autori di delitto denunciati/arrestati dalle Forze di polizia,HOUSEROB,Rapine in abitazione,1,Maschi,Y_UN13,Fino a 13 anni,FRG,Straniero-a,2024,0,TIPO_DATO35__OFFEND_N1,Per ogni singolo delitto la somma degli autori distinti per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,,
